adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
Growing Window,strong,0.3,M2005,40,False,0.5,ImpFirst,0.7681027755680533,0.1715848183413098,0.3991079779274224,0.31377520206228765,0.06468647093647094,0.20766429124164346
Growing Window,strong,0.5,M2005,40,False,0.5,Random,0.7839632765583852,0.1746954401495115,0.3646478169575996,0.2978413499841951,0.06742562992562992,0.2085042197644392
Growing Window,strong,0.5,M2005,40,False,0.5,GenFirst,0.7807795389996477,0.17464225151320786,0.3701013911611738,0.29579929351138673,0.06833953083953084,0.21108657390621874
Growing Window,strong,0.5,M2005,40,False,0.5,ImpFirst,0.7756578507710754,0.17519089590824202,0.3818814254049761,0.30510760660308234,0.06680287305287305,0.20434912948206915
Growing Window,strong,0.7,M2005,40,False,0.5,Random,0.7656151555384644,0.17473159419112366,0.4043793724494215,0.3028850074647142,0.0643903164736498,0.18949720580901536
Growing Window,strong,0.7,M2005,40,False,0.5,GenFirst,0.7684314297861393,0.17925743966894747,0.3947976095881905,0.29634830824115976,0.06833953083953084,0.21108657390621874
Growing Window,strong,0.7,M2005,40,False,0.5,ImpFirst,0.760137518929808,0.16653313495506752,0.4276036266857154,0.3090080100292251,0.052121335454668793,0.16696778826889974
Growing Window,logical,0.3,M2005,40,False,0.5,Random,0.8233176654598756,0.186758789900958,0.2844521604938272,0.3044645610279529,0.06891250858642163,0.21595082156500425
Growing Window,logical,0.3,M2005,40,False,0.5,GenFirst,0.8259014981652361,0.18231893804029864,0.27862011316872426,0.29002119420134204,0.06957689050080355,0.21561898732930693
Growing Window,logical,0.3,M2005,40,False,0.5,ImpFirst,0.8211596517914453,0.18540926784775616,0.2894868827160494,0.3044340998568802,0.06819381370106008,0.2157442197077418
Growing Window,logical,0.5,M2005,40,False,0.5,Random,0.8060389100968811,0.1906384524007367,0.3198118011886128,0.3195456351112904,0.06811037861762499,0.215687958992083
Growing Window,logical,0.5,M2005,40,False,0.5,GenFirst,0.8102231055310766,0.18640359252790364,0.3099768984370434,0.3059551848363261,0.06957689050080355,0.21561898732930693
Growing Window,logical,0.5,M2005,40,False,0.5,ImpFirst,0.8048738563503056,0.19030548251882476,0.32446427767079944,0.32324773580354804,0.06578800962858934,0.21510274120224995
Growing Window,logical,0.7,M2005,40,False,0.5,Random,0.7814960779904211,0.18807566992744065,0.37375684984425067,0.3241984109987914,0.06325099417490722,0.20035054024002735
Growing Window,logical,0.7,M2005,40,False,0.5,GenFirst,0.7856761423361506,0.1888041321682803,0.3590708248268954,0.3091681603005486,0.06957689050080355,0.21561898732930693
Growing Window,logical,0.7,M2005,40,False,0.5,ImpFirst,0.7810031437327216,0.18342363653888594,0.3827183075852388,0.3297343344522021,0.055275404949317986,0.19185161232258766
Growing Window,CMU,0.3,M2005,40,False,0.5,Random,0.7646716641201934,0.16753851385214305,0.4193086325439267,0.32246891526294397,0.05134803921568628,0.0572775592924788
Growing Window,CMU,0.3,M2005,40,False,0.5,GenFirst,0.7997793056616587,0.15636784164024314,0.3486440030557678,0.3067497273139513,0.05179738562091503,0.053824680234213634
Growing Window,CMU,0.3,M2005,40,False,0.5,ImpFirst,0.7104223254958549,0.20590690703653647,0.4938884644766999,0.3476845864020304,0.08526688453159043,0.14378714891339195
Growing Window,CMU,0.5,M2005,40,False,0.5,Random,0.7059504357298475,0.19127996865977767,0.5189270152505447,0.3450588883168536,0.06917211328976035,0.09445045941047307
Growing Window,CMU,0.5,M2005,40,False,0.5,GenFirst,0.7624251089324621,0.16695323059909387,0.4233523965141612,0.32414821146965644,0.05179738562091503,0.053824680234213634
Growing Window,CMU,0.5,M2005,40,False,0.5,ImpFirst,0.6449891067538127,0.2401313872110297,0.5545479302832244,0.3492881436244881,0.15547385620915033,0.2341526025473713
Growing Window,CMU,0.7,M2005,40,False,0.5,Random,0.6657243651665408,0.20954048660251015,0.5454848208651757,0.3134334866297273,0.12306644880174293,0.1933695739327291
Growing Window,CMU,0.7,M2005,40,False,0.5,GenFirst,0.7364409271853357,0.15960841728482558,0.4753207600084133,0.3052337585465675,0.05179738562091503,0.053824680234213634
Growing Window,CMU,0.7,M2005,40,False,0.5,ImpFirst,0.6199258684734654,0.23686435467063605,0.5506847554277969,0.3030055287801437,0.20946350762527235,0.26817661190037473
Growing Window,greyc,0.3,M2005,40,False,0.5,Random,0.8078263426994312,0.1680140196976006,0.34591194222444216,0.3484615794873613,0.03843537237669528,0.06074127358602651
Growing Window,greyc,0.3,M2005,40,False,0.5,GenFirst,0.7922199751086886,0.17563076748064782,0.3754362304362304,0.3629828972852763,0.04012381934639225,0.06131935421860904
Growing Window,greyc,0.3,M2005,40,False,0.5,ImpFirst,0.8153288899384935,0.16903766961931654,0.3308928016428017,0.3510472614652504,0.03844941848021132,0.059680413971621965
Growing Window,greyc,0.5,M2005,40,False,0.5,Random,0.7988749484755651,0.1642117251780032,0.3638808299612825,0.34051052051295466,0.03836927308758744,0.05890887116605304
Growing Window,greyc,0.5,M2005,40,False,0.5,GenFirst,0.7814458387483788,0.17003010184965126,0.3969845031568504,0.3517529538533469,0.04012381934639225,0.06131935421860904
Growing Window,greyc,0.5,M2005,40,False,0.5,ImpFirst,0.8025032073388492,0.1667324054514598,0.35787277057551503,0.3456505298063172,0.03712081474678716,0.057078031401424964
Growing Window,greyc,0.7,M2005,40,False,0.5,Random,0.7857332777485899,0.15538918100987206,0.39176125798724937,0.3239886993735376,0.03677218651557074,0.058126132186431666
Growing Window,greyc,0.7,M2005,40,False,0.5,GenFirst,0.7716763972317192,0.15889658040383087,0.4165233861901693,0.3316443112391516,0.04012381934639225,0.06131935421860904
Growing Window,greyc,0.7,M2005,40,False,0.5,ImpFirst,0.7876048011042797,0.1591233176072204,0.3898451763694857,0.3291937187079605,0.03494522142195502,0.0576260344742771
Sliding Window,easy,0.3,M2005,40,False,0.5,Random,0.8020370013489951,0.16144482886516914,0.33986794002112625,0.295052442441204,0.05605805728088337,0.15920262900444768
Sliding Window,easy,0.3,M2005,40,False,0.5,GenFirst,0.8261544701384678,0.16681497117565694,0.28164047886270105,0.2826791826222183,0.06605058086036347,0.1758781047598056
Sliding Window,easy,0.3,M2005,40,False,0.5,ImpFirst,0.7759864809084225,0.1611484366772015,0.3983092774146696,0.3109295478724278,0.04971776076848541,0.15478280810550202
Sliding Window,easy,0.5,M2005,40,False,0.5,Random,0.7821339641074099,0.16307890835113753,0.3820552065141119,0.30990463464147755,0.05367686527106818,0.15694362798282016
Sliding Window,easy,0.5,M2005,40,False,0.5,GenFirst,0.8143177878637452,0.16918178927207966,0.30531384341214624,0.29146464021029245,0.06605058086036347,0.1758781047598056
Sliding Window,easy,0.5,M2005,40,False,0.5,ImpFirst,0.7599012498099549,0.16795591629792614,0.43426472106868746,0.3321334363723091,0.045932779311402515,0.15347731647833832
Sliding Window,easy,0.7,M2005,40,False,0.5,Random,0.7545833099290746,0.1632808761724473,0.4296725235957921,0.3063985368260155,0.06116085654605868,0.1564975236671214
Sliding Window,easy,0.7,M2005,40,False,0.5,GenFirst,0.8032729305733207,0.16112576219041388,0.32740355799299514,0.27924435642334955,0.06605058086036347,0.1758781047598056
Sliding Window,easy,0.7,M2005,40,False,0.5,ImpFirst,0.7071273478420379,0.22700320587627906,0.4492790163097815,0.3035038002713075,0.13646628800614308,0.26221250850108463
Sliding Window,strong,0.3,M2005,40,False,0.5,Random,0.8028447921677092,0.1689441591947619,0.3211191778900112,0.2861807400871887,0.07319123777457112,0.20766362488389375
Sliding Window,strong,0.3,M2005,40,False,0.5,GenFirst,0.8403392679962728,0.17149202769926938,0.2436213991769547,0.2759951502014113,0.07570006483049961,0.2088353772577808
Sliding Window,strong,0.3,M2005,40,False,0.5,ImpFirst,0.7742457645235424,0.17227998055305666,0.3799055368499813,0.3104350601336706,0.07160293410293411,0.2059661094363756
Sliding Window,strong,0.5,M2005,40,False,0.5,Random,0.8090594079498064,0.17944537600556776,0.3059211873070569,0.29000255224406035,0.07595999679333013,0.20580986668460846
Sliding Window,strong,0.5,M2005,40,False,0.5,GenFirst,0.8494688349760814,0.17560682405051842,0.22536226521733765,0.26919340905079586,0.07570006483049961,0.2088353772577808
Sliding Window,strong,0.5,M2005,40,False,0.5,ImpFirst,0.7903452048153136,0.17126200247781184,0.3543464670729164,0.3035519757177277,0.06496312329645662,0.185093323150125
Sliding Window,strong,0.7,M2005,40,False,0.5,Random,0.7939775621718274,0.17980897399367535,0.33941330198310493,0.29780894505487737,0.07263157367324034,0.18010370625851668
Sliding Window,strong,0.7,M2005,40,False,0.5,GenFirst,0.8349678987076854,0.18021133722326071,0.2543641377541295,0.2742659516561248,0.07570006483049961,0.2088353772577808
Sliding Window,strong,0.7,M2005,40,False,0.5,ImpFirst,0.7629889053818559,0.1931577827785005,0.3803641882866205,0.2929700485546508,0.09365800094966764,0.1913193296442676
Sliding Window,logical,0.3,M2005,40,False,0.5,Random,0.8548309085182576,0.1845162069164839,0.21605581275720165,0.28519854418454954,0.07428237020628325,0.2213837696354701
Sliding Window,logical,0.3,M2005,40,False,0.5,GenFirst,0.8829994991868482,0.17433334088552085,0.15833976337448558,0.25070853305904445,0.07566123825181796,0.2213580116542313
Sliding Window,logical,0.3,M2005,40,False,0.5,ImpFirst,0.8259769564004166,0.18588123731119147,0.276292438271605,0.30211638279923153,0.07175364892756197,0.2218226592132209
Sliding Window,logical,0.5,M2005,40,False,0.5,Random,0.8350119321767873,0.1868721437061271,0.2560004032467801,0.30003699350215224,0.07397573239964546,0.2205305190324113
Sliding Window,logical,0.5,M2005,40,False,0.5,GenFirst,0.8694790062996584,0.1764014408749628,0.18538074914886507,0.2662215936272507,0.07566123825181796,0.2213580116542313
Sliding Window,logical,0.5,M2005,40,False,0.5,ImpFirst,0.8131416379514206,0.18663171816033094,0.30365960394945896,0.318194236021161,0.07005712014769988,0.21104236045856248
Sliding Window,logical,0.7,M2005,40,False,0.5,Random,0.8079058856447591,0.19378319210612505,0.3060492983976387,0.3141680884050095,0.07813893031284336,0.20686741748750365
Sliding Window,logical,0.7,M2005,40,False,0.5,GenFirst,0.8491738272768591,0.1831567057504649,0.2259911071944639,0.2797774501130553,0.07566123825181796,0.2213580116542313
Sliding Window,logical,0.7,M2005,40,False,0.5,ImpFirst,0.7793245277182644,0.20654941875723876,0.34202369639564306,0.30880647161193525,0.09932724816782787,0.21265867958783666
Sliding Window,CMU,0.3,M2005,40,False,0.5,Random,0.8362904252610136,0.11953614716820668,0.18869365928189455,0.2254571585253475,0.1387254901960784,0.08330502744521262
Sliding Window,CMU,0.3,M2005,40,False,0.5,GenFirst,0.8732474429165605,0.10125706996683433,0.10599694423223836,0.19547495797628905,0.14750816993464053,0.08390121462821175
Sliding Window,CMU,0.3,M2005,40,False,0.5,ImpFirst,0.659186667091079,0.2348063789091797,0.34065444359562,0.2664241736657983,0.34097222222222223,0.3196849673501605
Sliding Window,CMU,0.5,M2005,40,False,0.5,Random,0.6953976034858387,0.2523746066843373,0.322140522875817,0.3019892281694781,0.28706427015250546,0.2728912500147451
Sliding Window,CMU,0.5,M2005,40,False,0.5,GenFirst,0.8353690087145969,0.12432912593304482,0.1817538126361656,0.2468604332406189,0.14750816993464053,0.08390121462821175
Sliding Window,CMU,0.5,M2005,40,False,0.5,ImpFirst,0.52546977124183,0.28419556580463595,0.4059912854030501,0.2789243073475469,0.5430691721132896,0.3726608942356149
Sliding Window,CMU,0.7,M2005,40,False,0.5,Random,0.5681113769504624,0.27091584724771073,0.3572004487134544,0.2634015436648397,0.5065767973856209,0.3302946455290684
Sliding Window,CMU,0.7,M2005,40,False,0.5,GenFirst,0.8152214694976123,0.11903856906357968,0.22204889107013484,0.2330928219945129,0.14750816993464053,0.08390121462821175
Sliding Window,CMU,0.7,M2005,40,False,0.5,ImpFirst,0.537144127449682,0.2758835191728508,0.3740096753838604,0.24348142627898303,0.5517020697167756,0.3815925001027479
Sliding Window,greyc,0.3,M2005,40,False,0.5,Random,0.8378183421459062,0.15141898257306202,0.2773493034743035,0.3116318620573041,0.047014012233884066,0.058780427800980764
Sliding Window,greyc,0.3,M2005,40,False,0.5,GenFirst,0.8488226431789494,0.15587294306849928,0.2540213467088467,0.3175080727600492,0.04833336693325451,0.05995179913032207
Sliding Window,greyc,0.3,M2005,40,False,0.5,ImpFirst,0.8168654911228367,0.16541867609407152,0.3187942057942058,0.3390159285825302,0.04747481196012065,0.05946517601470516
Sliding Window,greyc,0.5,M2005,40,False,0.5,Random,0.8309262125454983,0.14845505196413467,0.28970832062130353,0.30113136626063824,0.048439254287699865,0.05804794890784689
Sliding Window,greyc,0.5,M2005,40,False,0.5,GenFirst,0.8437976419111152,0.14770305082514565,0.2640713492445149,0.30055970454417497,0.04833336693325451,0.05995179913032207
Sliding Window,greyc,0.5,M2005,40,False,0.5,ImpFirst,0.8010808922096921,0.1705678769232921,0.3396761342799309,0.330535409415716,0.05816208130068441,0.07115320654721591
Sliding Window,greyc,0.7,M2005,40,False,0.5,Random,0.8138796365355603,0.1448737658514833,0.3108842856830528,0.2760740220738985,0.0613564412458268,0.06849671999565761
Sliding Window,greyc,0.7,M2005,40,False,0.5,GenFirst,0.8352831524616644,0.13512299541571393,0.2811003281434168,0.27403525588317995,0.04833336693325451,0.05995179913032207
Sliding Window,greyc,0.7,M2005,40,False,0.5,ImpFirst,0.7676516271630789,0.21536290959008467,0.34050593045095595,0.2859210335696234,0.12419081522288618,0.2097059396961264
