adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
GrowingWindow,easy,0.5,Statistic,40,False,0.5,ImpFirst,0.7300543663537551,0.1534611804590614,0.5222783024091947,0.32400907075892155,0.01761296488329511,0.06020708181569332
GrowingWindow,easy,0.7,Statistic,40,False,0.5,Random,0.717001283368216,0.15373409072748623,0.5454981792815152,0.3232193655817753,0.02049925398205263,0.06278896777315347
GrowingWindow,easy,0.7,Statistic,40,False,0.5,GenFirst,0.7228770022137394,0.147286033083784,0.5230703109914514,0.3034768508263576,0.031175684581069747,0.07290132240145814
GrowingWindow,easy,0.7,Statistic,40,False,0.5,ImpFirst,0.6920361512010155,0.1482972907160989,0.6001001402972785,0.3114450626212499,0.015827557300690274,0.059153593245705134
GrowingWindow,strong,0.3,Statistic,40,False,0.5,Random,0.8027282965515299,0.15147527745646258,0.3564683790146753,0.29192334335734577,0.03807502788226486,0.11041677732102505
GrowingWindow,strong,0.3,Statistic,40,False,0.5,GenFirst,0.8036109755201772,0.14965109779096125,0.34857739311443015,0.2851627638922557,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.3,Statistic,40,False,0.5,ImpFirst,0.7858425829306576,0.1614924642924823,0.39664482294111925,0.31715473698301055,0.03167001119756571,0.10410459102208512
GrowingWindow,strong,0.5,Statistic,40,False,0.5,Random,0.7787842759546647,0.15413057995784185,0.410269591918786,0.3003763443513778,0.03216185617188475,0.10205394018898875
GrowingWindow,strong,0.5,Statistic,40,False,0.5,GenFirst,0.782732402510689,0.14998894307156657,0.390334539133407,0.2831641895558029,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.5,Statistic,40,False,0.5,ImpFirst,0.7603069871326559,0.1588721500931452,0.4585905801922504,0.32045029470041314,0.02079544554243782,0.08664228184231318
GrowingWindow,strong,0.7,Statistic,40,False,0.5,Random,0.7511660999260547,0.15554777342043447,0.4711346063821487,0.30852554544652416,0.026533193765742143,0.09585506917585114
GrowingWindow,strong,0.7,Statistic,40,False,0.5,GenFirst,0.7599771114730248,0.1539983377046504,0.4358451212087348,0.2895449747696608,0.04420065584521534,0.1171708359965036
GrowingWindow,strong,0.7,Statistic,40,False,0.5,ImpFirst,0.7312398248337865,0.15006910446317692,0.5206202543358548,0.30337681647400105,0.016900095996572245,0.07532228748829113
GrowingWindow,logical,0.3,Statistic,40,False,0.5,Random,0.8457347659239184,0.14086860394670697,0.25573982944353313,0.2590921200801034,0.05279063870862984,0.1537122076030967
GrowingWindow,logical,0.3,Statistic,40,False,0.5,GenFirst,0.846775570153253,0.1346040459030781,0.25221486589542147,0.2462328042143582,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.3,Statistic,40,False,0.5,ImpFirst,0.8269941210948483,0.1538821114084355,0.2974364490105231,0.2883510777009507,0.04857530879978055,0.1517297586498972
GrowingWindow,logical,0.5,Statistic,40,False,0.5,Random,0.8130314490863847,0.1492562029681153,0.3268446903584633,0.2779467137815291,0.047092411468767456,0.1467839640151974
GrowingWindow,logical,0.5,Statistic,40,False,0.5,GenFirst,0.8148814329738725,0.14045207488634434,0.31600314025418214,0.25544189096645636,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.5,Statistic,40,False,0.5,ImpFirst,0.7917538026532088,0.1528185968376482,0.37959266137992387,0.2946174007551594,0.036899733313658444,0.1400652897373155
GrowingWindow,logical,0.7,Statistic,40,False,0.5,Random,0.781444897445503,0.14949441972489563,0.3990977620600124,0.2854574074499573,0.0380124430489817,0.13802453474006146
GrowingWindow,logical,0.7,Statistic,40,False,0.5,GenFirst,0.7800786148680522,0.1451987059485695,0.3856087764658226,0.26664689381475526,0.05423399379807278,0.1551008383461587
GrowingWindow,logical,0.7,Statistic,40,False,0.5,ImpFirst,0.7574259344772308,0.14751226998595038,0.45532979654407213,0.2861151285823063,0.029818334501466013,0.13281388810384276
GrowingWindow,DSL,0.3,Statistic,40,False,0.5,Random,0.7228399197265296,0.17343104070566814,0.52332070520925,0.3463822414251551,0.030999455337690624,0.03363793425016429
GrowingWindow,DSL,0.3,Statistic,40,False,0.5,GenFirst,0.7233790772422739,0.1680597614327229,0.5213123792845155,0.33515958902013343,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.3,Statistic,40,False,0.5,ImpFirst,0.6902560457330194,0.18406933736303419,0.5828688998193643,0.36028302599807127,0.036619008714596946,0.043347632702550196
GrowingWindow,DSL,0.5,Statistic,40,False,0.5,Random,0.6899407679738564,0.18625036247247986,0.5791734749455338,0.36166306530842074,0.0409449891067538,0.05271676555707805
GrowingWindow,DSL,0.5,Statistic,40,False,0.5,GenFirst,0.6974666394335512,0.17319864435097695,0.5731372549019609,0.34604980185788997,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.5,Statistic,40,False,0.5,ImpFirst,0.6509756263616557,0.19247882658094828,0.6204452614379085,0.34841096666266347,0.07760348583877996,0.10015678840965989
GrowingWindow,DSL,0.7,Statistic,40,False,0.5,Random,0.6656493029742288,0.1760765131178496,0.6118032459033944,0.3214833810441184,0.056898148148148135,0.0933420222649562
GrowingWindow,DSL,0.7,Statistic,40,False,0.5,GenFirst,0.6819033569619741,0.15571027709149135,0.6042638198451151,0.3125262668200717,0.031929466230936815,0.036771233055500625
GrowingWindow,DSL,0.7,Statistic,40,False,0.5,ImpFirst,0.6339190930376966,0.16913018098199356,0.6416934043385504,0.2881021147162657,0.09046840958605665,0.12451223206489155
SlidingWindow,easy,0.3,Statistic,40,False,0.5,Random,0.7720789694393131,0.15823110088707873,0.43195629483483516,0.32805553423371514,0.02388576628653896,0.06509741380621371
SlidingWindow,easy,0.3,Statistic,40,False,0.5,GenFirst,0.824248723359979,0.14949931524576818,0.32379536938088144,0.3014017839689613,0.02770718389916052,0.07049192599354888
SlidingWindow,easy,0.3,Statistic,40,False,0.5,ImpFirst,0.7642993893920239,0.16535509270960633,0.4376230626067227,0.3275352554803535,0.03377815860922977,0.07444246028346595
