,adaptive,impostor_rate,len_attacks,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
159,SlidingWindow,0.7,,Euclidian,40,True,1.0,Random,0.5019586827228212,0.018556954057270397,0.001964987495534119,0.027697475199661994,0.9941176470588236,0.06439685005048348
160,SlidingWindow,0.7,,Euclidian,40,True,1.0,GenFirst,0.5045500231175,0.024606516564729494,0.0002626988630393208,0.002773244100212977,0.9906372549019606,0.05098020361956089
161,SlidingWindow,0.7,,Euclidian,40,True,1.0,ImpFirst,0.5054554804236807,0.033005198085708044,0.0032311960153836453,0.03205953805915337,0.985857843137255,0.09353291539353731
162,False,0.3,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6066394433238473,0.19756362217847417,0.4845683355745275,0.3407030469053556,0.3021527777777778,0.23439047556428513
163,False,0.3,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6144715947250777,0.15458028592700487,0.4719418868025679,0.2675993525008084,0.2991149237472767,0.2366705110128668
164,False,0.3,5.0,Euclidian,40,False,1.0,SeriesAttack,0.615006119074424,0.1793520528993147,0.46066722808208876,0.339058032285296,0.3093205337690632,0.2325421492735225
165,False,0.3,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5025617045063638,0.023164708982358412,0.01436188510491916,0.11695662976279977,0.980514705882353,0.11849435239049541
166,False,0.3,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5048504328632037,0.03506542082045938,0.0003726636853571838,0.003844617066842502,0.9899264705882354,0.07324244246159008
167,False,0.3,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5098899567136796,0.044063053659245906,0.006335282651072124,0.05577327048715415,0.9738848039215685,0.12339340169881327
168,False,0.5,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6082080610021787,0.1870241910350991,0.4702410130718954,0.323911829189001,0.31334286492374724,0.2428789311251716
169,False,0.5,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6155644063180827,0.1597039341889909,0.46985838779956435,0.278298854250497,0.2990127995642701,0.2257304507954056
170,False,0.5,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6204888344226579,0.17447410751278786,0.46010212418300644,0.33651937419793376,0.2989202069716776,0.23110735867718044
171,False,0.5,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5015073529411765,0.0084712935010726,3.676470588235294e-05,0.0005238164282637868,0.9969485294117647,0.017255889809902232
172,False,0.5,5.0,Euclidian,40,True,0.5,SeriesAttack,0.503235294117647,0.018341425025671213,0.003823529411764706,0.044293481298972974,0.9897058823529412,0.06858540378576734
173,False,0.5,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5088480392156862,0.05295096530326413,0.004252450980392157,0.043615957053341946,0.9780514705882354,0.12576933269623788
174,False,0.7,5.0,Euclidian,40,False,0.0,SeriesAttack,0.641219997381507,0.14551973905967933,0.4041299943437396,0.2577604309055973,0.3134300108932462,0.2313363915851309
175,False,0.7,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6191987561025145,0.15452090454622616,0.4527313004311368,0.27387140430888973,0.3088711873638344,0.23337596885506534
176,False,0.7,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6308222806517932,0.14516475984143673,0.42895456723671876,0.27142392262124665,0.30940087145969497,0.24370191754343226
177,False,0.7,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5058823529411764,0.03842091772685124,0.0,0.0,0.988235294117647,0.07684183545370248
178,False,0.7,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5067664068574911,0.04222394337134315,0.005180421579135406,0.0698622816352157,0.9812867647058824,0.10968830559202983
179,False,0.7,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5050362064707984,0.03961181456293604,0.003126116470167917,0.0328896840516356,0.9868014705882353,0.1002929339279522
180,GrowingWindow,0.3,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6195656499574843,0.15369140364266823,0.6314719135926566,0.32345041897466026,0.1293967864923747,0.09157425235945207
181,GrowingWindow,0.3,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6670492291148251,0.13382659901027696,0.5362950602888683,0.28163070853298633,0.1296064814814815,0.07339844620191605
182,GrowingWindow,0.3,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6497309249989204,0.16463216443625225,0.5713701216797192,0.33750444566522037,0.1291680283224401,0.07022140790398321
183,GrowingWindow,0.3,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5057921253296641,0.03989461363665501,0.005733287467033597,0.0666919104411937,0.9826824618736384,0.11008360686739449
184,GrowingWindow,0.3,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5038995671367963,0.03087612924981985,0.014333218667583992,0.1077037688532019,0.9778676470588236,0.12958474262780573
185,GrowingWindow,0.3,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5061202485380117,0.040945523159276354,0.0008599931200550396,0.01184961090972558,0.9868995098039215,0.0854047511521903
186,GrowingWindow,0.5,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6131651688453159,0.14344745783305035,0.6428485838779957,0.2991371707276942,0.13082107843137256,0.0796915544044817
187,GrowingWindow,0.5,5.0,Euclidian,40,False,0.5,SeriesAttack,0.63739447167756,0.12168377912542196,0.5977709694989106,0.2584651423035849,0.1274400871459695,0.06948059655329848
188,GrowingWindow,0.5,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6225319989106755,0.1550567936314803,0.6238997821350764,0.31748891933950346,0.13103622004357302,0.07203167992538022
189,GrowingWindow,0.5,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5021446078431373,0.010133722113114252,0.008688725490196078,0.08741607975845411,0.9870220588235296,0.0996048479688539
190,GrowingWindow,0.5,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5055453431372549,0.038871584590903265,0.0018014705882352944,0.02345669869192263,0.987107843137255,0.08490460700943368
191,GrowingWindow,0.5,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5028615196078432,0.014737266093359316,0.000428921568627451,0.005454229948139503,0.9938480392156863,0.031118195706024823
192,GrowingWindow,0.7,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6045024454232205,0.11134568455316395,0.6610345971709881,0.24451153178706053,0.1299605119825708,0.0752596793412505
193,GrowingWindow,0.7,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6191694629327249,0.10135431206788166,0.6351305730452255,0.2195874446132527,0.1265305010893246,0.07149089510727635
194,GrowingWindow,0.7,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6245451089110035,0.10697513773213348,0.6196107625701499,0.23287719290683032,0.13129901960784313,0.0754269314159074
195,GrowingWindow,0.7,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5047347398230461,0.03606627713739919,0.005064834079398104,0.06969863420609705,0.9854656862745098,0.1006469455378436
196,GrowingWindow,0.7,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5102533927558162,0.051321271041252864,0.012373116449152009,0.09886417080914507,0.9671200980392157,0.15057836712186926
197,GrowingWindow,0.7,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5066403573755333,0.045206650163770554,0.00027320681756089356,0.0029835560043478303,0.9864460784313727,0.09257478182377389
198,SlidingWindow,0.3,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6313940344213177,0.16127078348309698,0.6035286522902622,0.3390490062656813,0.13368327886710238,0.0747341198949156
199,SlidingWindow,0.3,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6796625918442869,0.13936289228748233,0.5077458947427989,0.2981594842794943,0.13292892156862746,0.07324035841643063
200,SlidingWindow,0.3,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6550771210929879,0.17079492607966495,0.5558016401669652,0.35276628389108966,0.1340441176470588,0.0690634765148856
201,SlidingWindow,0.3,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5035906862745098,0.02154080968492058,0.0,0.0,0.9928186274509804,0.04308161936984116
202,SlidingWindow,0.3,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5042637742231396,0.036370227314516425,0.0023793142988189427,0.033900010562100825,0.9890931372549019,0.08109528196402238
203,SlidingWindow,0.3,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5055531547414287,0.027810335355089092,0.001920651301456255,0.017964023720662657,0.9869730392156862,0.06340519407636261
204,SlidingWindow,0.5,5.0,Euclidian,40,False,0.0,SeriesAttack,0.6127199074074073,0.14236494082716517,0.6375803376906318,0.29970930321021094,0.1369798474945534,0.07235859079207285
205,SlidingWindow,0.5,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6404990468409585,0.1249024133531583,0.5850136165577342,0.2632462631068415,0.13398828976034857,0.07291581044587805
206,SlidingWindow,0.5,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6173781318082788,0.1574912258222401,0.6323978758169935,0.32472261792128665,0.1328458605664488,0.07176976101671875
207,SlidingWindow,0.5,5.0,Euclidian,40,True,0.0,SeriesAttack,0.5044117647058823,0.03632164399329977,0.0061151960784313715,0.07016446166574576,0.985061274509804,0.1094704943699046
208,SlidingWindow,0.5,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5079656862745098,0.05101194760111046,0.0005392156862745098,0.007682640947868877,0.9835294117647058,0.10300381497621328
209,SlidingWindow,0.5,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5023100490196079,0.015324884751431438,0.008651960784313725,0.08766173537579838,0.9867279411764706,0.09606305758727517
210,SlidingWindow,0.7,5.0,Euclidian,40,False,0.0,SeriesAttack,0.587198330198982,0.10085350618045463,0.6920657579026895,0.2180365031820995,0.1335375816993464,0.06685084768696677
211,SlidingWindow,0.7,5.0,Euclidian,40,False,0.5,SeriesAttack,0.6197832252843621,0.10404966865064456,0.6277551725249578,0.22126218704121287,0.1326783769063181,0.07041134842776697
212,SlidingWindow,0.7,5.0,Euclidian,40,False,1.0,SeriesAttack,0.6230402976883059,0.10763530584388253,0.6172636312029088,0.23912248102075326,0.1366557734204793,0.07409915413077353
213,SlidingWindow,0.7,5.0,Euclidian,40,True,0.0,SeriesAttack,0.505456931834899,0.0483254635876011,0.004907214761574512,0.06984186179412767,0.9841789215686273,0.1187953983264624
214,SlidingWindow,0.7,5.0,Euclidian,40,True,0.5,SeriesAttack,0.5015783210390264,0.008711941428248719,0.004539436353319462,0.06467701236440329,0.9923039215686275,0.06903855334062553
215,SlidingWindow,0.7,5.0,Euclidian,40,True,1.0,SeriesAttack,0.5079047467057562,0.03747011720898159,0.003026290902212975,0.027056046503598434,0.9811642156862745,0.09701721215731263
